initial_value,final_value,total_return,sharpe_ratio,max_drawdown,total_trades,win_rate,total_pnl,avg_pnl,strategy_total_trades,strategy_win_rate
1000000.0,960860.4143107741,-0.03992613101876471,,4.422232568922593,13,15.384615384615385,-38834.87992422578,-3236.2399936854817,12,16.67
1000000.0,963067.0672631606,-0.03763222551438573,-1.1180849146615872,5.328115977464382,13,46.15384615384615,-29198.775613838643,-2433.23130115322,12,50.0
1000000.0,976262.3149107012,-0.024023963402603783,,5.306906238119625,8,37.5,-21582.62018045998,-3083.231454351426,7,42.86
1000000.0,998828.0226218912,-0.001172664680650712,,3.529172087106094,11,54.54545454545454,-638.2038256287378,-63.82038256287378,10,60.0
1000000.0,1121308.5905766308,0.11449638772051668,,2.2524810962089044,8,75.0,93649.48125362713,13378.497321946734,7,85.71
1000000.0,957550.960408677,-0.04337633698466385,,4.314658959132305,6,16.666666666666664,-40106.41370388888,-8021.282740777776,5,20.0
